Order ID,Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-10263,2023-08-22,West,Office Supplies,Art,Ahmed Malik,7,25.91,0.15,173.2,16.76
ORD-10264,2023-03-24,Central,Furniture,Tables,Jennifer Williams,5,341.45,0.1,1656.03,-254.53
ORD-10265,2023-07-18,Central,Office Supplies,Binders,David Ahmed,4,32.93,0.0,131.71,32.21
ORD-10266,2023-07-07,West,Furniture,Tables,Patricia Davis,5,276.05,0.15,1318.15,-61.79
ORD-10267,2024-08-08,East,Office Supplies,Storage,Sara Smith,1,46.84,0.0,46.84,12.65
ORD-10268,2024-12-09,Central,Office Supplies,Art,Michael Chaudhry,2,28.52,0.1,55.33,10.79
ORD-10269,2023-04-20,East,Furniture,Furnishings,Jennifer Chaudhry,13,232.35,0.1,2929.99,-83.81
ORD-10270,2024-02-10,South,Office Supplies,Binders,Barbara Ahmed,11,50.05,0.2,517.47,45.66
ORD-10271,2024-08-31,East,Furniture,Bookcases,David Smith,8,289.15,0.0,2313.22,338.0
ORD-10272,2023-02-12,South,Office Supplies,Art,Zainab Butt,3,49.7,0.1,144.63,37.58
ORD-10273,2023-07-04,West,Office Supplies,Paper,Hassan Sheikh,7,45.12,0.15,301.63,20.67
ORD-10274,2023-03-13,East,Furniture,Furnishings,Michael Johnson,11,63.72,0.15,669.37,46.65
ORD-10275,2023-08-13,Central,Office Supplies,Binders,John Chaudhry,7,71.23,0.2,468.68,68.9
ORD-10276,2023-11-03,West,Furniture,Chairs,Elizabeth Johnson,13,393.68,0.15,4887.5,-94.37
ORD-10277,2023-06-01,West,Technology,Phones,Barbara Malik,1,600.36,0.1,582.35,75.18
ORD-10278,2023-11-29,Central,Technology,Phones,Ayesha Iqbal,2,298.97,0.15,571.03,34.94
ORD-10279,2023-11-20,South,Technology,Machines,John Chaudhry,7,31.92,0.0,223.41,38.08
ORD-10280,2024-08-13,West,Technology,Machines,Omar Smith,13,232.92,0.1,2937.07,176.6
ORD-10281,2024-08-20,West,Furniture,Tables,Fatima Butt,2,279.66,0.2,525.77,3.1
ORD-10282,2023-04-15,East,Office Supplies,Paper,Robert Khan,1,38.06,0.3,34.63,-0.73
ORD-10283,2024-02-17,Central,Office Supplies,Binders,James Ahmed,11,35.18,0.2,363.72,19.69
ORD-10284,2024-04-16,West,Office Supplies,Labels,Sara Chaudhry,7,15.42,0.0,107.96,25.88
ORD-10285,2024-05-19,West,Furniture,Furnishings,Omar Butt,13,221.81,0.1,2796.99,-51.79
ORD-10286,2023-02-08,Central,Office Supplies,Storage,Robert Ahmed,4,74.31,0.15,283.85,25.16
ORD-10287,2023-10-15,West,Furniture,Chairs,Ali Jones,3,287.14,0.0,861.41,46.92
ORD-10288,2024-09-21,East,Technology,Machines,Ali Johnson,8,382.26,0.15,2920.5,246.45
ORD-10289,2023-07-02,West,Furniture,Bookcases,Jennifer Raza,13,270.19,0.4,3090.92,-459.64
ORD-10290,2024-05-03,East,Office Supplies,Paper,David Smith,9,42.39,0.0,381.47,73.05
ORD-10291,2024-02-16,Central,Technology,Accessories,Linda Chaudhry,5,560.14,0.0,2800.68,349.5
ORD-10292,2024-03-24,East,Office Supplies,Art,William Miller,1,13.08,0.15,12.49,1.37
ORD-10293,2024-09-16,Central,Technology,Phones,Ali Williams,3,378.91,0.2,1068.53,-3.67
ORD-10294,2023-11-06,South,Technology,Phones,Patricia Iqbal,13,583.77,0.0,7589.05,268.84
ORD-10295,2023-07-23,West,Furniture,Tables,Elizabeth Davis,7,255.28,0.15,1706.53,-55.24
ORD-10296,2024-03-03,West,Technology,Machines,Barbara Chaudhry,4,284.44,0.3,1035.38,-109.53
ORD-10297,2024-02-02,East,Furniture,Bookcases,James Chaudhry,6,308.79,0.15,1769.38,-27.6
ORD-10298,2024-07-24,South,Furniture,Chairs,Robert Garcia,5,205.18,0.1,995.11,67.82
ORD-10299,2024-02-13,West,Furniture,Chairs,Robert Davis,2,202.39,0.0,404.77,3.02
ORD-10300,2024-06-26,West,Office Supplies,Labels,David Williams,2,21.88,0.0,43.77,8.82
ORD-10301,2023-09-03,South,Office Supplies,Art,Elizabeth Davis,10,18.98,0.1,184.07,27.12
ORD-10302,2023-11-10,East,Office Supplies,Paper,John Brown,13,76.07,0.0,988.86,189.77
ORD-10303,2023-05-23,East,Furniture,Bookcases,Hassan Sheikh,2,303.95,0.1,589.66,-39.15
ORD-10304,2024-07-02,East,Technology,Phones,Fatima Chaudhry,11,484.47,0.1,5169.27,-152.07
ORD-10305,2023-10-21,Central,Furniture,Bookcases,Robert Jones,11,171.36,0.3,1715.33,-212.78
ORD-10306,2023-02-03,Central,Technology,Accessories,Omar Iqbal,7,318.72,0.15,2130.61,102.61
ORD-10307,2023-07-01,West,Furniture,Chairs,David Khan,7,501.1,0.0,3507.68,110.06
ORD-10308,2023-07-12,Central,Technology,Phones,Ayesha Malik,10,406.15,0.1,3939.64,210.84
ORD-10309,2023-09-30,East,Office Supplies,Art,Barbara Miller,5,36.22,0.15,172.94,29.34
ORD-10310,2023-03-25,Central,Office Supplies,Binders,Ali Jones,1,49.45,0.0,49.45,6.0
ORD-10311,2023-03-18,West,Technology,Accessories,William Sheikh,4,609.78,0.0,2439.1,262.73
ORD-10312,2024-07-10,South,Office Supplies,Labels,James Ahmed,12,43.67,0.0,524.01,125.26
ORD-10313,2023-10-01,East,Furniture,Bookcases,Jennifer Ahmed,6,368.44,0.15,2111.14,-291.58
ORD-10314,2023-02-19,East,Furniture,Chairs,Mary Khan,7,302.51,0.1,2054.03,-102.98
ORD-10315,2023-11-17,Central,Technology,Phones,Hassan Johnson,9,545.92,0.15,4692.21,-139.31
ORD-10316,2024-10-02,East,Furniture,Chairs,Robert Davis,1,181.81,0.15,173.63,4.07
ORD-10317,2024-09-09,East,Furniture,Tables,John Malik,11,5.0,0.0,55.0,4.44
ORD-10318,2023-02-13,South,Office Supplies,Labels,Zainab Iqbal,13,5.0,0.15,62.08,11.2
ORD-10319,2023-01-14,South,Furniture,Furnishings,Ayesha Jones,12,215.28,0.0,2583.35,1.16
ORD-10320,2023-08-24,West,Furniture,Chairs,Ali Garcia,11,232.72,0.1,2483.16,5.86
ORD-10321,2023-11-19,West,Technology,Phones,David Davis,6,506.8,0.0,3040.82,414.88
ORD-10322,2023-06-17,East,Technology,Phones,William Iqbal,9,422.63,0.0,3803.68,236.73
ORD-10323,2023-03-08,East,Technology,Accessories,Ayesha Ahmed,6,72.56,0.1,422.33,15.33
ORD-10324,2024-01-17,West,Furniture,Chairs,James Iqbal,13,199.77,0.0,2597.02,219.88
ORD-10325,2023-07-11,West,Technology,Accessories,Zainab Brown,1,404.53,0.1,392.39,23.86
ORD-10326,2024-06-09,Central,Office Supplies,Labels,Elizabeth Miller,1,42.44,0.1,41.17,6.41
ORD-10327,2023-08-05,Central,Furniture,Chairs,Omar Smith,6,311.58,0.3,1701.23,-354.86
ORD-10328,2024-02-10,South,Office Supplies,Art,John Chaudhry,1,33.08,0.2,31.09,5.18
ORD-10329,2023-12-15,Central,Office Supplies,Binders,Barbara Brown,5,38.81,0.3,176.6,1.68
ORD-10330,2023-02-03,West,Office Supplies,Binders,David Khan,6,24.39,0.3,133.16,16.84
ORD-10331,2023-05-19,Central,Furniture,Furnishings,Sara Brown,12,164.49,0.15,1885.11,-14.66
ORD-10332,2023-07-18,South,Technology,Machines,William Chaudhry,3,322.2,0.0,966.6,87.75
ORD-10333,2023-09-07,West,Office Supplies,Art,Jennifer Chaudhry,13,25.79,0.0,335.32,51.73
ORD-10334,2024-08-27,South,Technology,Phones,Zainab Raza,6,291.96,0.0,1751.76,204.65
ORD-10335,2023-08-07,West,Office Supplies,Paper,Zainab Brown,10,41.01,0.1,397.8,56.02
ORD-10336,2023-10-18,South,Office Supplies,Labels,William Davis,10,30.21,0.3,274.94,16.21
ORD-10337,2023-02-21,West,Office Supplies,Art,Sara Williams,9,38.51,0.0,346.55,81.25
ORD-10338,2023-07-05,Central,Office Supplies,Art,Fatima Iqbal,2,25.24,0.0,50.49,12.12
ORD-10339,2024-10-19,East,Furniture,Furnishings,Ahmed Smith,6,364.86,0.0,2189.14,104.55
ORD-10340,2023-10-23,West,Technology,Phones,Mary Raza,11,482.35,0.0,5305.81,579.01
ORD-10341,2023-04-09,East,Office Supplies,Binders,James Raza,7,18.56,0.2,122.12,14.68
ORD-10342,2024-12-14,West,Furniture,Tables,Linda Sheikh,6,321.13,0.1,1868.96,119.63
ORD-10343,2024-04-23,East,Technology,Accessories,Patricia Smith,5,183.93,0.4,809.3,-15.25
ORD-10344,2024-08-19,Central,Office Supplies,Storage,Fatima Miller,13,27.72,0.4,317.11,-18.16
ORD-10345,2023-03-31,East,Furniture,Tables,Robert Ahmed,6,391.26,0.0,2347.53,102.61
ORD-10346,2023-08-15,West,Technology,Machines,David Chaudhry,2,655.01,0.0,1310.01,166.85
ORD-10347,2024-04-04,South,Office Supplies,Storage,Zainab Butt,5,87.47,0.1,424.24,72.5
ORD-10348,2024-05-28,East,Office Supplies,Binders,Sara Miller,2,16.79,0.0,33.58,7.79
ORD-10349,2024-02-09,Central,Office Supplies,Storage,Linda Garcia,11,39.61,0.1,422.59,93.6
ORD-10350,2024-04-13,South,Technology,Phones,Omar Jones,13,5.0,0.2,61.1,-1.45
ORD-10351,2023-08-27,East,Office Supplies,Labels,Ayesha Khan,9,51.91,0.3,425.13,-1.07
ORD-10352,2024-02-04,South,Office Supplies,Storage,William Chaudhry,8,24.27,0.0,194.18,44.68
ORD-10353,2023-04-24,Central,Office Supplies,Binders,Jennifer Smith,5,35.61,0.15,170.02,11.7
ORD-10354,2024-01-07,Central,Office Supplies,Binders,James Chaudhry,1,30.03,0.15,28.68,3.27
ORD-10355,2023-07-04,East,Technology,Machines,Patricia Jones,12,629.59,0.1,7328.39,302.51
ORD-10356,2023-09-22,East,Office Supplies,Paper,Hassan Malik,11,47.47,0.0,522.13,108.09
ORD-10357,2023-01-20,Central,Furniture,Chairs,Linda Chaudhry,12,169.74,0.0,2036.92,34.52
ORD-10358,2023-11-28,West,Furniture,Furnishings,Omar Johnson,13,387.82,0.15,4814.73,-116.11
ORD-10359,2024-09-28,East,Technology,Copiers,William Chaudhry,8,153.13,0.0,1225.01,177.81
ORD-10360,2024-12-01,Central,Furniture,Chairs,William Garcia,10,91.75,0.1,890.01,-26.88
ORD-10361,2024-08-01,West,Technology,Machines,Barbara Sheikh,5,539.62,0.0,2698.11,463.69
ORD-10362,2024-03-16,West,Furniture,Bookcases,David Khan,1,241.75,0.4,212.74,-37.0
ORD-10363,2024-08-28,South,Office Supplies,Binders,Ayesha Sheikh,7,44.55,0.0,311.82,71.78
ORD-10364,2023-09-19,Central,Technology,Accessories,David Davis,1,462.08,0.4,406.63,-37.32
ORD-10365,2024-09-20,Central,Technology,Machines,Fatima Chaudhry,13,175.49,0.0,2281.42,270.56
ORD-10366,2024-01-31,West,Furniture,Tables,Sara Butt,7,217.83,0.0,1524.81,66.15
ORD-10367,2024-02-22,Central,Technology,Accessories,Ayesha Sheikh,10,873.23,0.2,8208.33,435.02
ORD-10368,2024-11-28,West,Technology,Machines,David Butt,12,327.95,0.15,3758.3,-179.06
ORD-10369,2024-02-23,West,Technology,Copiers,Sara Jones,7,113.83,0.1,772.89,34.83
ORD-10370,2024-03-01,South,Technology,Machines,John Chaudhry,8,482.66,0.1,3745.44,-130.81
ORD-10371,2023-02-23,West,Furniture,Tables,John Miller,11,281.17,0.1,3000.13,52.97
ORD-10372,2023-03-18,South,Furniture,Bookcases,Ali Iqbal,11,185.8,0.1,1982.54,-2.29
ORD-10373,2023-12-30,Central,Technology,Copiers,James Butt,7,572.36,0.0,4006.49,576.24
ORD-10374,2024-03-06,Central,Office Supplies,Storage,Elizabeth Davis,13,19.27,0.3,227.97,15.52
ORD-10375,2023-11-08,South,Technology,Phones,Patricia Miller,5,440.11,0.1,2134.53,87.31
ORD-10376,2023-07-03,West,Technology,Copiers,Elizabeth Khan,2,411.15,0.0,822.3,144.32
ORD-10377,2024-07-08,East,Office Supplies,Art,Sara Miller,4,28.76,0.0,115.05,18.41
ORD-10378,2023-07-03,South,Technology,Copiers,Elizabeth Smith,9,160.39,0.1,1400.18,62.22
ORD-10379,2023-12-01,South,Furniture,Tables,Ahmed Jones,8,336.49,0.1,2611.18,185.86
ORD-10380,2023-04-19,South,Technology,Machines,Michael Malik,7,456.02,0.1,3096.38,156.96
ORD-10381,2024-01-15,East,Office Supplies,Paper,Omar Williams,1,41.15,0.1,39.92,8.13
ORD-10382,2024-05-03,South,Office Supplies,Art,Michael Smith,3,34.72,0.15,99.46,14.2
ORD-10383,2024-04-09,West,Office Supplies,Art,John Davis,12,50.99,0.1,593.48,83.44
ORD-10384,2023-07-01,South,Office Supplies,Binders,Linda Williams,3,39.29,0.15,112.57,22.52
ORD-10385,2023-10-14,Central,Office Supplies,Storage,Robert Brown,8,64.96,0.2,488.49,34.82
ORD-10386,2024-10-18,Central,Furniture,Tables,Linda Miller,13,119.66,0.15,1485.59,-22.23
ORD-10387,2024-04-05,East,Furniture,Bookcases,Linda Williams,13,187.27,0.0,2434.51,45.68
ORD-10388,2023-02-12,East,Office Supplies,Storage,William Raza,13,57.5,0.0,747.54,175.28
ORD-10389,2024-01-23,Central,Technology,Phones,Ahmed Smith,9,263.93,0.1,2304.15,30.42
ORD-10390,2023-04-21,West,Furniture,Bookcases,Hassan Garcia,2,69.09,0.15,131.95,-2.53
ORD-10391,2024-11-16,West,Office Supplies,Labels,Elizabeth Jones,13,61.91,0.0,804.87,201.31
ORD-10392,2023-05-05,West,Office Supplies,Art,Elizabeth Ahmed,13,23.91,0.1,301.53,52.96
ORD-10393,2023-10-08,Central,Technology,Phones,Patricia Sheikh,1,451.93,0.0,451.93,72.1
ORD-10394,2023-09-26,Central,Office Supplies,Art,Ali Smith,6,53.08,0.0,318.47,69.08
ORD-10395,2024-06-17,East,Technology,Accessories,Omar Garcia,10,265.74,0.1,2577.63,130.2
ORD-10396,2024-11-21,East,Office Supplies,Storage,Elizabeth Ahmed,10,41.6,0.4,366.04,14.08
ORD-10397,2024-07-24,South,Technology,Machines,William Johnson,2,463.26,0.0,926.53,84.95
ORD-10398,2023-04-02,South,Office Supplies,Binders,Hassan Smith,7,46.25,0.0,323.78,59.62
ORD-10399,2024-07-02,Central,Technology,Phones,Barbara Davis,6,346.59,0.4,1830.02,160.05
ORD-10400,2023-06-09,East,Technology,Machines,Fatima Raza,1,298.58,0.1,289.62,17.79
ORD-10401,2023-10-10,Central,Office Supplies,Art,Elizabeth Chaudhry,13,29.61,0.15,367.55,33.75
ORD-10402,2024-03-11,West,Office Supplies,Storage,William Brown,9,42.71,0.0,384.39,84.73
ORD-10403,2024-06-02,South,Technology,Copiers,Michael Khan,6,305.48,0.15,1750.4,-51.2
ORD-10404,2023-04-27,East,Technology,Accessories,Sara Malik,11,835.57,0.0,9191.29,1536.23
ORD-10405,2023-08-16,South,Furniture,Furnishings,James Smith,12,313.67,0.2,3538.18,123.65
ORD-10406,2023-04-19,East,Office Supplies,Paper,Mary Chaudhry,9,31.99,0.0,287.92,80.66
ORD-10407,2023-09-03,South,Technology,Accessories,Michael Williams,2,267.05,0.0,534.09,86.11
ORD-10408,2024-09-11,West,Office Supplies,Art,Zainab Ahmed,3,53.06,0.15,152.02,22.38
ORD-10409,2024-02-02,East,Technology,Copiers,David Davis,8,442.09,0.3,3218.4,208.03
ORD-10410,2023-04-17,West,Furniture,Furnishings,Zainab Khan,1,180.02,0.15,171.92,-20.95
ORD-10411,2024-09-07,East,Technology,Copiers,James Khan,9,239.26,0.3,1959.52,-94.96
ORD-10412,2024-08-06,East,Office Supplies,Art,Mary Ahmed,1,60.52,0.1,58.71,7.93
ORD-10413,2024-07-02,West,Technology,Phones,Ahmed Jones,11,5.0,0.1,53.35,3.6
ORD-10414,2023-03-15,West,Furniture,Furnishings,Linda Johnson,3,317.42,0.0,952.25,1.99
ORD-10415,2023-04-20,East,Office Supplies,Paper,Robert Khan,9,7.62,0.1,66.51,8.69
ORD-10416,2024-06-09,West,Furniture,Bookcases,Ali Iqbal,2,81.15,0.0,162.31,-8.31
ORD-10417,2024-05-28,South,Furniture,Furnishings,Mary Sheikh,4,167.64,0.3,610.22,-12.12
ORD-10418,2024-12-22,Central,Furniture,Bookcases,Jennifer Williams,2,165.85,0.0,331.7,39.54
ORD-10419,2023-11-21,West,Furniture,Bookcases,Barbara Butt,4,283.6,0.0,1134.42,88.51
ORD-10420,2023-03-23,Central,Technology,Accessories,William Williams,2,397.99,0.1,772.11,60.13
ORD-10421,2023-12-17,East,Technology,Copiers,John Johnson,9,516.27,0.0,4646.42,624.3
ORD-10422,2023-06-23,West,Technology,Accessories,William Khan,12,668.07,0.15,7656.03,152.06
ORD-10423,2023-09-29,Central,Technology,Phones,Omar Iqbal,12,655.84,0.1,7633.94,108.9
ORD-10424,2024-03-14,Central,Technology,Copiers,Fatima Williams,1,638.33,0.1,619.18,66.78
ORD-10425,2024-11-08,Central,Office Supplies,Paper,Hassan Johnson,4,11.77,0.0,47.08,8.88
ORD-10426,2023-03-29,Central,Technology,Copiers,Patricia Williams,9,184.22,0.2,1558.5,-69.06
ORD-10427,2024-05-26,West,Technology,Copiers,Ahmed Malik,4,489.97,0.15,1871.69,106.32
ORD-10428,2024-05-07,Central,Furniture,Tables,Sara Sheikh,7,135.43,0.0,948.01,-11.85
ORD-10429,2023-08-14,West,Office Supplies,Binders,William Ahmed,9,34.92,0.0,314.29,51.14
ORD-10430,2023-12-31,East,Office Supplies,Labels,David Khan,11,49.16,0.0,540.8,141.69
ORD-10431,2023-08-11,West,Office Supplies,Labels,Hassan Khan,13,52.86,0.0,687.12,100.85
ORD-10432,2023-05-26,South,Office Supplies,Art,James Malik,1,49.65,0.1,48.16,6.36
ORD-10433,2023-09-13,Central,Technology,Copiers,Sara Iqbal,11,473.9,0.0,5212.88,500.57
ORD-10434,2023-12-06,East,Office Supplies,Storage,Barbara Brown,5,48.21,0.3,219.35,13.71
ORD-10435,2023-07-12,Central,Technology,Machines,Jennifer Garcia,3,498.75,0.3,1361.6,1.47
ORD-10436,2023-06-19,Central,Office Supplies,Art,Hassan Ahmed,13,62.8,0.1,791.95,104.28
ORD-10437,2023-09-11,Central,Furniture,Bookcases,Zainab Chaudhry,5,417.58,0.0,2087.9,123.04
ORD-10438,2024-06-19,East,Office Supplies,Binders,David Jones,9,39.25,0.3,321.46,12.78
ORD-10439,2023-04-22,East,Office Supplies,Storage,Zainab Davis,2,36.44,0.0,72.87,12.07
ORD-10440,2024-05-19,Central,Furniture,Tables,Hassan Ahmed,7,311.8,0.2,2051.62,-33.69
ORD-10441,2024-12-15,East,Technology,Phones,Patricia Chaudhry,5,398.75,0.4,1754.5,-151.53
ORD-10442,2023-03-04,South,Technology,Copiers,Omar Butt,10,480.02,0.0,4800.15,420.81
ORD-10443,2023-04-03,East,Furniture,Chairs,Linda Johnson,5,181.83,0.0,909.13,31.4
ORD-10444,2023-08-14,East,Furniture,Chairs,Sara Miller,3,362.08,0.4,955.9,-151.35
ORD-10445,2023-05-17,East,Office Supplies,Art,Elizabeth Williams,9,63.78,0.1,556.77,96.65
ORD-10446,2023-10-06,West,Office Supplies,Paper,James Chaudhry,4,30.84,0.15,117.8,13.53
ORD-10447,2023-10-22,Central,Technology,Copiers,Patricia Smith,4,364.34,0.1,1413.65,32.51
ORD-10448,2024-07-18,Central,Office Supplies,Storage,John Butt,4,38.54,0.0,154.17,33.28
ORD-10449,2024-02-11,Central,Furniture,Tables,Hassan Chaudhry,8,191.57,0.15,1463.63,-49.04
ORD-10450,2023-05-05,West,Office Supplies,Labels,David Ahmed,5,58.06,0.2,272.87,29.52
ORD-10451,2024-05-23,South,Technology,Accessories,Elizabeth Butt,6,373.58,0.2,2106.97,193.2
ORD-10452,2024-12-01,East,Office Supplies,Storage,William Sheikh,9,62.99,0.0,566.95,71.91
ORD-10453,2023-06-27,West,Office Supplies,Paper,Barbara Johnson,1,14.06,0.0,14.06,1.47
ORD-10454,2023-08-17,South,Furniture,Furnishings,Linda Williams,11,121.48,0.1,1296.18,37.84
ORD-10455,2023-09-02,East,Office Supplies,Labels,Linda Iqbal,5,49.79,0.4,219.06,-1.55
ORD-10456,2024-08-11,East,Office Supplies,Art,Zainab Davis,5,58.88,0.0,294.38,39.28
ORD-10457,2023-04-14,Central,Office Supplies,Storage,Hassan Iqbal,13,38.17,0.3,451.52,2.96
ORD-10458,2023-04-17,South,Office Supplies,Paper,Hassan Brown,4,18.39,0.15,70.26,13.35
ORD-10459,2023-07-24,West,Technology,Phones,Omar Malik,4,502.17,0.0,2008.68,297.18
ORD-10460,2024-12-30,Central,Furniture,Furnishings,Fatima Khan,10,315.13,0.0,3151.28,218.33
ORD-10461,2024-05-01,South,Office Supplies,Storage,David Brown,1,35.41,0.0,35.41,7.0
ORD-10462,2023-09-26,West,Technology,Accessories,Ali Brown,11,187.47,0.0,2062.22,231.66
ORD-10463,2024-07-15,West,Furniture,Tables,Mary Sheikh,10,355.14,0.0,3551.43,191.18
ORD-10464,2024-03-15,Central,Furniture,Tables,Jennifer Jones,12,305.39,0.15,3499.79,-102.91
ORD-10465,2024-09-19,West,Technology,Accessories,Fatima Raza,6,596.01,0.0,3576.06,298.74
ORD-10466,2024-12-22,East,Technology,Accessories,Sara Johnson,7,276.46,0.15,1848.11,56.68
ORD-10467,2023-03-07,South,Technology,Accessories,David Garcia,1,445.13,0.1,431.77,11.87
ORD-10468,2024-09-03,Central,Office Supplies,Paper,Barbara Williams,6,10.21,0.1,59.4,9.23
ORD-10469,2023-06-12,West,Furniture,Furnishings,Zainab Sheikh,3,122.3,0.3,333.89,-37.41
ORD-10470,2023-08-08,Central,Furniture,Chairs,Ahmed Brown,9,347.64,0.0,3128.75,119.61
ORD-10471,2023-01-23,Central,Furniture,Furnishings,Elizabeth Malik,11,383.89,0.15,4032.77,-359.57
ORD-10472,2024-03-07,Central,Technology,Phones,James Sheikh,3,475.02,0.3,1296.82,36.89
ORD-10473,2023-10-20,Central,Technology,Machines,Elizabeth Iqbal,12,425.5,0.0,5105.99,-19.25
ORD-10474,2023-03-20,West,Office Supplies,Storage,Barbara Iqbal,1,59.89,0.0,59.89,12.2
ORD-10475,2024-09-24,West,Furniture,Bookcases,Jennifer Raza,9,84.93,0.0,764.41,104.8
ORD-10476,2024-05-03,West,Office Supplies,Art,David Malik,13,12.21,0.1,153.94,39.61
ORD-10477,2024-08-29,West,Furniture,Bookcases,Linda Jones,12,283.25,0.1,3297.02,155.68
ORD-10478,2023-02-23,East,Office Supplies,Labels,Robert Smith,7,33.31,0.0,233.17,39.76
ORD-10479,2024-09-02,East,Office Supplies,Binders,Mary Garcia,6,42.62,0.3,232.68,17.42
ORD-10480,2023-11-23,Central,Technology,Machines,James Sheikh,12,488.21,0.0,5858.56,970.78
ORD-10481,2024-07-02,Central,Technology,Copiers,Robert Jones,8,656.7,0.0,5253.62,856.08
ORD-10482,2023-10-05,West,Technology,Phones,Elizabeth Garcia,10,198.73,0.0,1987.26,215.33
ORD-10483,2024-09-01,West,Technology,Accessories,Omar Davis,8,426.41,0.2,3206.59,-285.62
ORD-10484,2024-03-28,East,Office Supplies,Storage,John Iqbal,5,43.06,0.0,215.3,50.94
ORD-10485,2023-12-28,East,Furniture,Furnishings,Jennifer Butt,6,137.95,0.0,827.69,57.72
ORD-10486,2024-06-06,West,Office Supplies,Paper,William Iqbal,10,39.04,0.0,390.39,82.29
ORD-10487,2023-11-22,South,Office Supplies,Storage,Sara Raza,3,31.73,0.15,90.91,16.99
ORD-10488,2024-09-07,Central,Technology,Accessories,John Miller,2,345.49,0.3,628.8,-19.69
ORD-10489,2023-11-23,South,Office Supplies,Storage,Jennifer Chaudhry,3,49.87,0.3,136.14,12.19
ORD-10490,2024-02-02,South,Technology,Phones,Ahmed Sheikh,4,317.09,0.0,1268.37,114.63
ORD-10491,2023-11-21,West,Furniture,Furnishings,Patricia Sheikh,6,265.81,0.4,1403.48,-185.46
ORD-10492,2023-01-09,West,Office Supplies,Labels,Ahmed Smith,5,20.57,0.0,102.86,26.3
ORD-10493,2024-12-05,South,Technology,Machines,Robert Ahmed,2,321.37,0.1,623.46,47.57
ORD-10494,2024-04-12,East,Furniture,Chairs,Mary Ahmed,13,390.91,0.2,4776.95,-234.08
ORD-10495,2024-11-01,West,Furniture,Chairs,Hassan Raza,4,168.53,0.1,653.91,7.06
ORD-10496,2023-05-22,East,Technology,Copiers,Linda Ahmed,8,408.27,0.1,3168.19,421.23
ORD-10497,2024-11-05,East,Furniture,Furnishings,Elizabeth Raza,11,558.21,0.0,6140.26,-181.54
ORD-10498,2024-12-18,West,Office Supplies,Binders,Ahmed Iqbal,6,51.69,0.1,300.85,37.11
ORD-10499,2024-05-27,Central,Office Supplies,Art,Sara Ahmed,6,45.69,0.1,265.91,22.63
ORD-10500,2024-11-07,East,Technology,Machines,Zainab Garcia,12,625.97,0.15,7173.67,-11.55
ORD-10501,2024-08-22,East,Furniture,Bookcases,Zainab Smith,9,391.61,0.0,3524.49,89.65
ORD-10502,2024-02-25,West,Technology,Copiers,Patricia Garcia,6,608.17,0.0,3649.03,475.65
ORD-10503,2024-08-26,Central,Furniture,Furnishings,Elizabeth Iqbal,11,267.06,0.3,2673.28,-327.96
ORD-10504,2023-05-02,South,Furniture,Bookcases,Ahmed Garcia,12,282.02,0.3,3079.6,-553.45
ORD-10505,2023-01-25,East,Technology,Phones,Ayesha Williams,2,394.57,0.0,789.13,127.06
ORD-10506,2024-01-20,Central,Furniture,Chairs,Ali Jones,6,341.75,0.15,1958.24,-176.23
ORD-10507,2024-04-09,South,Office Supplies,Binders,Mary Chaudhry,8,41.24,0.0,329.9,56.69
ORD-10508,2024-04-13,East,Furniture,Furnishings,Michael Sheikh,10,329.76,0.0,3297.62,35.13
ORD-10509,2023-01-12,West,Technology,Phones,Omar Chaudhry,10,741.09,0.0,7410.92,1311.31
ORD-10510,2024-10-03,South,Furniture,Chairs,Fatima Johnson,5,178.93,0.0,894.67,34.65
ORD-10511,2023-12-21,Central,Technology,Accessories,Robert Iqbal,8,436.04,0.2,3279.03,-90.73
ORD-10512,2023-04-28,Central,Office Supplies,Art,Jennifer Chaudhry,4,55.39,0.1,214.91,32.46
ORD-10513,2024-10-28,West,Office Supplies,Storage,Michael Garcia,5,49.71,0.0,248.55,61.55
